timestamp,feedback,magnitude,reward,cart_position,cart_velocity,pole_angle,pole_velocity,episode,timestep
0.00013637542724609375,positive,10.0,10.0,-0.060497380793094635,-0.2091916799545288,0.05947192385792732,0.28801822662353516,80,3
0.0001747608184814453,positive,10.0,10.0,-0.06468121707439423,-0.014966022223234177,0.0652322918176651,0.014669272117316723,80,4
0.00023794174194335938,positive,10.0,10.0,-0.06919973343610764,-0.40695056319236755,0.0720696672797203,0.6398053765296936,80,6
0.0002696514129638672,positive,10.0,10.0,-0.07733874768018723,-0.2129034847021103,0.08486577123403549,0.3706604838371277,80,7
0.00030159950256347656,positive,10.0,10.0,-0.08159681409597397,-0.40912219882011414,0.09227897971868515,0.6888498663902283,80,8
0.0005362033843994141,positive,10.0,10.0,-0.03871839866042137,0.7489457130432129,0.05848449468612671,-0.7923316955566406,80,16
0.0005676746368408203,positive,10.0,10.0,-0.023739485070109367,0.9432180523872375,0.04263785853981972,-1.0660573244094849,80,17
0.0006546974182128906,positive,10.0,10.0,0.021119041368365288,0.3569417893886566,-0.003109142417088151,-0.16638684272766113,80,20
0.0008540153503417969,positive,10.0,10.0,0.028161324560642242,0.16088129580020905,0.03805207833647728,0.1470966637134552,80,27
0.0009703636169433594,positive,10.0,10.0,0.033157829195261,0.15828172862529755,0.06306757032871246,0.20472389459609985,80,31
0.0010123252868652344,positive,10.0,10.0,0.036323465406894684,-0.03768277168273926,0.06716205179691315,0.5166158080101013,80,32
0.0010483264923095703,positive,10.0,10.0,0.03556980937719345,0.1564323753118515,0.07749436795711517,0.24583037197589874,80,33
0.001079559326171875,positive,10.0,10.0,0.038698457181453705,0.35036689043045044,0.08241097629070282,-0.02143782749772072,80,34
0.0011124610900878906,positive,10.0,10.0,0.04570579528808594,0.5442162156105042,0.08198221772909164,-0.28702354431152344,80,35
0.001173257827758789,positive,10.0,10.0,0.06355065107345581,0.5419771671295166,0.07684870809316635,-0.237339049577713,80,37
0.0012917518615722656,positive,10.0,10.0,0.12238858640193939,0.5382923483848572,0.03727823868393898,-0.15543687343597412,80,41
0.0013835430145263672,positive,10.0,10.0,0.14294883608818054,-0.04856415092945099,0.046185560524463654,0.7561895847320557,80,44
